cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
3766	chrII	585925	586048	-	586004	12.277821	2.143747	585941	586045	105	NA	YBR177C
3769	chrII	586942	586974	-	586959	1.948861	1.169317	586958	586971	14	NA	YBR179C
3770	chrII	587067	587096	-	587094	1.169316	0.584658	587067	587096	30	NA	YBR179C
3773	chrII	587880	587988	-	587968	5.261923	1.364203	587882	587986	105	NA	YBR179C
3774	chrII	588274	588292	-	588292	1.364203	0.974431	588274	588292	19	NA	YBR179C
3775	chrII	588400	588470	-	588401	12.667596	6.041469	588401	588423	23	NA	YBR179C
3776	chrII	588724	588760	-	588724	1.364202	0.584658	588724	588760	37	NA	YBR179C
3777	chrII	588913	588969	-	588926	10.523849	6.041469	588918	588926	9	NA	YBR179C
3779	chrII	591099	591235	-	591192	7.795441	1.948861	591125	591227	103	NA	NA
3780	chrII	591315	591423	-	591387	14.811342	3.118178	591324	591387	64	NA	NA
3782	chrII	592070	592142	-	592125	256.08035	52.229478	592073	592132	60	NA	YBR181C
3783	chrII	592283	592504	-	592283	662.417884	434.206254	592283	592304	22	NA	YBR181C
3788	chrII	594019	594038	-	594038	1.364202	0.584658	594019	594038	20	NA	YBR182C
3789	chrII	594275	594322	-	594321	4.482379	1.559089	594302	594322	21	NA	YBR182C
3791	chrII	594831	594869	-	594858	6.236354	2.728406	594834	594862	29	NA	YBR182C
3798	chrII	599445	599555	-	599541	6.626126	1.364203	599467	599545	79	NA	YBR185C
3799	chrII	599640	599700	-	599662	1.559088	0.389772	599640	599700	61	NA	YBR185C
3800	chrII	599767	599817	-	599788	3.702834	0.584658	599779	599817	39	NA	YBR185C
3803	chrII	602102	602280	-	602257	19.098835	2.533519	602133	602257	125	NA	NA
3804	chrII	603877	604081	-	604073	59.245374	14.226686	603933	604073	141	NA	YBR188C
3806	chrII	605795	605931	-	605841	6.43124	1.559089	605822	605906	85	NA	NA
3807	chrII	607517	607608	-	607596	5.261924	2.923292	607566	607598	33	NA	NA
3814	chrII	610896	610938	-	610896	1.169316	0.194886	610896	610938	43	NA	YBR195C
3815	chrII	610994	611065	-	611027	1.364202	0.584658	610994	611065	72	NA	YBR195C
3816	chrII	611274	611624	-	611309	13.447135	1.753975	611309	611585	277	NA	YBR195C
3817	chrII	611700	611806	-	611700	2.92329	0.389772	611700	611796	97	NA	YBR195C
3819	chrII	612307	612434	-	612433	220.416187	68.794797	612316	612433	118	NA	YBR196C
3820	chrII	612489	612682	-	612517	408.87105	167.407169	612515	612557	43	NA	YBR196C
3821	chrII	612730	612811	-	612774	127.650399	39.756767	612736	612793	58	NA	YBR196C
3822	chrII	612912	613366	-	612913	2433.542834	870.946028	612913	613366	454	NA	YBR196C
3823	chrII	613438	613550	-	613447	3419.276803	1590.465548	613446	613482	37	NA	YBR196C
3824	chrII	613614	613847	-	613652	1147.489407	305.191649	613651	613847	197	NA	YBR196C
3832	chrII	615416	615611	-	615610	9.744302	1.364203	615459	615610	152	NA	YBR197C
3835	chrII	616595	616638	-	616600	3.702836	1.559089	616595	616636	42	NA	YBR198C
3836	chrII	616788	616893	-	616809	3.702835	1.364203	616791	616874	84	NA	YBR198C
3837	chrII	616948	617109	-	617035	5.261923	1.559089	616956	617081	126	NA	YBR198C
3838	chrII	617149	617398	-	617305	10.718732	1.169317	617171	617340	170	NA	YBR198C
3839	chrII	617453	617697	-	617567	15.006228	2.533519	617533	617660	128	NA	YBR198C
3840	chrII	617727	617736	-	617728	2.338633	1.559089	617727	617733	7	NA	YBR198C
3841	chrII	618089	618120	-	618118	6.431241	3.313064	618098	618119	22	NA	YBR198C
3842	chrII	618269	618498	-	618309	129.989028	43.459603	618271	618376	106	NA	YBR198C
3844	chrII	620568	620667	-	620583	9.549419	1.948861	620568	620627	60	NA	NA
3845	chrII	623198	623255	-	623241	5.846583	2.923292	623227	623245	19	NA	NA
3851	chrII	628367	628447	-	628387	1.94886	0.584658	628375	628422	48	NA	NA
3854	chrII	629468	629522	-	629484	3.702835	1.948861	629468	629520	53	NA	NA
3855	chrII	629725	629875	-	629773	208.528134	57.686289	629743	629800	58	NA	NA
3857	chrII	632229	632373	-	632277	4.482378	0.584658	632275	632360	86	NA	YBR204C
3859	chrII	632428	632552	-	632510	23.776101	3.897722	632433	632512	80	NA	YBR204C
3860	chrII	632589	632747	-	632601	5.261922	0.779544	632601	632721	121	NA	YBR204C
3861	chrII	632785	632866	-	632857	5.067037	0.974431	632794	632860	67	NA	YBR204C
3862	chrII	633093	633136	-	633128	2.143747	0.974431	633099	633136	38	NA	YBR204C
3863	chrII	633248	633279	-	633279	2.533518	0.779544	633249	633279	31	NA	YBR204C
3866	chrII	636842	636966	-	636895	6.431239	0.974431	636858	636948	91	NA	YBR208C
3867	chrII	637107	637360	-	637257	34.494836	8.380103	637170	637305	136	NA	YBR208C
3868	chrII	637394	637546	-	637499	7.600555	0.974431	637405	637502	98	NA	YBR208C
3869	chrII	637587	637708	-	637620	3.507948	0.779544	637594	637698	105	NA	YBR208C
3870	chrII	637749	637782	-	637758	2.338632	0.779544	637758	637781	24	NA	YBR208C
3871	chrII	637988	638267	-	638154	9.744301	1.753975	637990	638260	271	NA	YBR208C
3872	chrII	638391	638434	-	638418	3.507948	0.779544	638398	638427	30	NA	YBR208C
3874	chrII	638486	638698	-	638648	20.852811	2.728406	638545	638685	141	NA	YBR208C
3875	chrII	638866	638987	-	638906	25.335193	4.677267	638900	638955	56	NA	YBR208C
3876	chrII	639200	639262	-	639210	10.523848	2.923292	639210	639229	20	NA	YBR208C
3877	chrII	639377	639404	-	639404	3.702835	0.974431	639385	639404	20	NA	YBR208C
3879	chrII	639639	639998	-	639939	35.469262	3.118178	639671	639979	309	NA	YBR208C
3880	chrII	640286	640623	-	640506	26.114731	4.872153	640380	640574	195	NA	YBR208C
3881	chrII	640696	640779	-	640700	5.067037	2.143747	640700	640760	61	NA	YBR208C
3883	chrII	640857	640989	-	640934	12.472709	4.872153	640893	640966	74	NA	YBR208C
3884	chrII	641021	641424	-	641167	13.447136	0.974431	641093	641385	293	NA	YBR208C
3885	chrII	641583	641736	-	641603	82.43682	34.105069	641586	641640	55	NA	YBR208C
3886	chrII	641931	642003	-	641940	12.472709	1.948861	641937	641998	62	NA	YBR208C
3887	chrII	642036	642208	-	642152	13.252252	1.948861	642060	642205	146	NA	YBR208C
3890	chrII	643983	644033	-	644015	2.728404	0.779544	643992	644024	33	NA	NA
3891	chrII	644123	644237	-	644167	5.067037	1.169317	644128	644228	101	NA	NA
3893	chrII	644528	644907	-	644827	15.980654	1.753975	644573	644900	328	NA	NA
3894	chrII	644956	645110	-	645002	80.487959	23.776105	644996	645014	19	NA	NA
3895	chrII	646608	646688	-	646645	2.143746	0.584658	646632	646665	34	NA	YBR211C
3901	chrII	650039	650063	-	650059	4.48238	1.753975	650052	650063	12	NA	NA
3904	chrII	650992	651171	-	651111	15.980659	3.118178	651050	651145	96	NA	NA
3905	chrII	651473	651562	-	651486	7.210784	1.753975	651486	651535	50	NA	NA
3909	chrII	653502	653586	-	653535	14.616458	4.677267	653526	653586	61	NA	NA
3911	chrII	655938	655975	-	655975	1.559088	0.584658	655938	655975	38	NA	YBR216C
3913	chrII	656535	656658	-	656594	3.313063	0.974431	656564	656645	82	NA	YBR216C
3915	chrII	656746	656928	-	656904	17.149973	5.067039	656787	656922	136	NA	YBR216C
3916	chrII	656982	657209	-	657030	31.961317	10.52385	656985	657157	173	NA	YBR216C
3919	chrII	657239	657504	-	657421	40.926076	6.041469	657383	657501	119	NA	YBR216C
3924	chrII	658873	658939	-	658873	3.507948	0.779544	658873	658925	53	NA	YBR218C
3925	chrII	659012	659114	-	659032	2.533518	0.389772	659015	659108	94	NA	YBR218C
3926	chrII	659192	659499	-	659405	48.721517	9.354533	659253	659479	227	NA	YBR218C
3928	chrII	659672	659933	-	659860	14.616455	5.067039	659742	659901	160	NA	YBR218C
3930	chrII	660126	660220	-	660126	4.092606	0.584658	660126	660180	55	NA	YBR218C
3931	chrII	660390	660468	-	660440	1.753974	0.389772	660390	660468	79	NA	YBR218C
3933	chrII	660805	660934	-	660934	10.134076	3.118178	660861	660934	74	NA	YBR218C
3935	chrII	661182	661238	-	661182	3.702835	2.143747	661182	661235	54	NA	YBR218C
3937	chrII	661409	661616	-	661592	20.852807	1.364203	661441	661597	157	NA	YBR218C
3938	chrII	661756	662131	-	661782	32.935744	4.482381	661782	662032	251	NA	YBR218C
3941	chrII	663114	663173	-	663114	7.210784	2.338633	663114	663168	55	NA	YBR219C
3942	chrII	663212	663366	-	663222	5.651695	0.974431	663222	663357	136	NA	YBR219C
3945	chrII	664025	664047	-	664046	2.143747	0.974431	664027	664046	20	NA	YBR220C
3946	chrII	664146	664203	-	664203	6.041469	3.118178	664195	664203	9	NA	YBR220C
3947	chrII	664512	664600	-	664530	4.482379	2.338633	664530	664575	46	NA	YBR220C
3951	chrII	665251	665939	-	665683	454.669275	86.139661	665544	665776	233	NA	YBR221C
3953	chrII	666021	666127	-	666040	214.37472	155.714002	666040	666090	51	NA	YBR221C
3956	chrII	666853	667082	-	667031	32.740861	4.482381	666898	667052	155	NA	YBR222C
3957	chrII	667187	667295	-	667189	34.689724	16.565319	667189	667217	29	NA	YBR222C
3958	chrII	667354	667425	-	667355	2.923291	1.559089	667355	667403	49	NA	YBR222C
3959	chrII	667582	668268	-	667620	99.976557	19.488611	667611	668157	547	NA	YBR222C
3963	chrII	669016	669028	-	669016	1.948861	1.559089	669016	669017	2	NA	YBR223C
3964	chrII	669096	669124	-	669123	1.559088	0.584658	669096	669124	29	NA	YBR223C
3965	chrII	669247	669356	-	669356	7.990329	1.753975	669256	669356	101	NA	YBR223C
3966	chrII	669614	669674	-	669653	7.405671	3.702836	669615	669674	60	NA	YBR223C
3967	chrII	669796	669889	-	669859	2.533518	0.779544	669796	669882	87	NA	YBR223C
3971	chrII	674284	674552	-	674294	46.967546	11.108508	674294	674457	164	NA	YBR227C
3973	chrII	674590	674628	-	674608	2.533519	0.974431	674592	674619	28	NA	YBR227C
3974	chrII	674663	675083	-	674759	54.178324	3.313064	674723	674970	248	NA	YBR227C
3978	chrII	676158	676211	-	676158	1.169316	0.389772	676158	676211	54	NA	NA
3980	chrII	676444	676510	-	676444	2.143746	0.389772	676444	676497	54	NA	YBR229C
3982	chrII	676644	676734	-	676706	15.201115	2.533519	676653	676712	60	NA	YBR229C
3983	chrII	676916	676990	-	676917	4.87215	0.584658	676917	676969	53	NA	YBR229C
3984	chrII	677221	677316	-	677234	39.561879	13.836914	677231	677285	55	NA	YBR229C
3985	chrII	677355	677449	-	677427	8.574987	3.897722	677370	677428	59	NA	YBR229C
3986	chrII	677630	677818	-	677660	12.667593	1.753975	677660	677794	135	NA	YBR229C
3988	chrII	677854	677950	-	677949	3.118177	1.169317	677856	677950	95	NA	YBR229C
3989	chrII	677985	678093	-	678084	7.210783	1.169317	678011	678093	83	NA	YBR229C
3990	chrII	678324	678375	-	678357	8.964761	4.677267	678356	678373	18	NA	YBR229C
3991	chrII	678442	678577	-	678457	7.210784	2.533519	678456	678550	95	NA	YBR229C
3992	chrII	678790	678922	-	678873	20.463038	8.185217	678801	678893	93	NA	YBR229C
3993	chrII	678963	679138	-	678977	53.788559	14.811344	678977	679123	147	NA	YBR229C
4001	chrII	681101	681398	-	681102	6705.056632	1233.62908	681102	681375	274	NA	NA
4002	chrII	681447	681761	-	681448	9530.320564	3341.907023	681448	681584	137	NA	NA
4004	chrII	681860	681979	-	681862	45395.211485	43210.538194	681862	681862	1	NA	NA
4005	chrII	682256	682322	-	682322	1.169316	0.389772	682256	682322	67	NA	YBR231C
4006	chrII	682555	682594	-	682558	10.134076	4.872153	682558	682581	24	NA	YBR231C
4007	chrII	682641	682674	-	682674	7.405672	4.482381	682642	682674	33	NA	YBR231C
4011	chrII	685730	686116	-	685997	241.268988	26.699397	685775	686022	248	NA	YBR234C
4012	chrII	686163	686533	-	686218	123.947556	13.447142	686194	686340	147	NA	YBR234C
4014	chrII	690476	690544	-	690518	11.888051	4.482381	690517	690537	21	NA	YBR236C
4015	chrII	690581	690801	-	690777	12.082936	1.948861	690607	690778	172	NA	YBR236C
4016	chrII	690857	690931	-	690901	2.728404	0.584658	690866	690921	56	NA	YBR236C
4017	chrII	690964	691288	-	691028	23.970983	5.651697	691005	691199	195	NA	YBR236C
4019	chrII	691432	691621	-	691475	40.926081	14.226686	691433	691563	131	NA	YBR236C
4025	chrII	694925	695167	-	694972	18.319288	2.923292	694953	695114	162	NA	NA
4027	chrII	695563	695673	-	695564	9.354532	1.753975	695564	695626	63	NA	YBR238C
4029	chrII	695917	696009	-	695940	1.753974	0.389772	695917	696009	93	NA	YBR238C
4030	chrII	696420	696422	-	696421	2.143747	1.753975	696421	696421	1	NA	YBR238C
4031	chrII	696709	696742	-	696733	7.015899	4.092608	696709	696736	28	NA	YBR238C
4034	chrII	698667	698695	-	698683	7.015899	3.313064	698669	698683	15	NA	YBR239C
4036	chrII	698971	699073	-	699073	2.143746	0.389772	698977	699073	97	NA	YBR239C
4038	chrII	699651	699989	-	699908	33.910177	4.872153	699665	699957	293	NA	YBR239C
4040	chrII	700796	700911	-	700911	4.287492	0.779544	700818	700911	94	NA	YBR240C
4041	chrII	700966	701077	-	701049	7.795443	2.728406	701003	701068	66	NA	YBR240C
4042	chrII	701287	701504	-	701482	20.852811	8.380103	701421	701497	77	NA	YBR240C
4043	chrII	701620	701873	-	701820	21.047695	5.456811	701728	701855	128	NA	YBR240C
4046	chrII	702900	702985	-	702920	2.533518	0.389772	702902	702984	83	NA	YBR241C
4049	chrII	703230	703626	-	703380	42.680051	5.261925	703276	703608	333	NA	YBR241C
4051	chrII	703663	703975	-	703695	30.986883	7.0159	703695	703954	260	NA	YBR241C
4055	chrII	705754	705791	-	705786	4.48238	1.753975	705755	705787	33	NA	YBR243C
4057	chrII	705856	706287	-	706130	41.900503	3.897722	705910	706200	291	NA	YBR243C
4058	chrII	706483	706502	-	706483	1.169316	0.584658	706483	706502	20	NA	YBR243C
4059	chrII	706704	706721	-	706705	2.143747	0.974431	706705	706711	7	NA	YBR243C
4064	chrII	708358	708431	-	708360	4.287492	0.779544	708360	708431	72	NA	YBR245C
4066	chrII	708468	708790	-	708653	35.859035	7.600558	708517	708745	229	NA	YBR245C
4067	chrII	709012	709114	-	709062	5.261922	0.779544	709028	709085	58	NA	YBR245C
4068	chrII	709146	709485	-	709272	46.187998	7.600558	709209	709463	255	NA	YBR245C
4070	chrII	709592	709640	-	709612	1.753974	0.389772	709592	709640	49	NA	YBR245C
4071	chrII	709763	709800	-	709795	6.236354	4.092608	709789	709796	8	NA	YBR245C
4072	chrII	709892	709959	-	709934	2.728405	0.974431	709897	709934	38	NA	YBR245C
4075	chrII	710482	710585	-	710585	5.067038	1.948861	710493	710585	93	NA	YBR245C
4077	chrII	710853	710895	-	710869	12.277824	6.821014	710868	710892	25	NA	YBR245C
4078	chrII	711020	711276	-	711133	16.370428	1.559089	711066	711264	199	NA	YBR245C
4079	chrII	711379	711474	-	711383	420.17445	143.436177	711383	711425	43	NA	YBR245C
4080	chrII	713236	713293	-	713237	3.118176	0.584658	713236	713291	56	NA	YBR247C
4082	chrII	713844	713851	-	713848	5.456811	4.677267	713848	713849	2	NA	YBR247C
4083	chrII	713938	714013	-	713993	1.753974	0.389772	713938	714013	76	NA	YBR247C
4086	chrII	714051	714397	-	714307	42.485161	5.067039	714132	714380	249	NA	YBR247C
4088	chrII	715046	715175	-	715139	18.903951	2.923292	715072	715140	69	NA	YBR248C
4089	chrII	715214	715479	-	715471	64.117522	7.795444	715273	715472	200	NA	YBR248C
4090	chrII	715628	715892	-	715709	79.513524	15.590889	715649	715799	151	NA	YBR248C
4091	chrII	715931	716000	-	715937	11.108505	4.092608	715937	715973	37	NA	YBR248C
4092	chrII	716131	716402	-	716211	29.232911	3.50795	716164	716360	197	NA	YBR248C
4094	chrII	717058	717982	-	717318	218.272417	10.134078	717220	717958	739	NA	YBR249C
4099	chrII	719022	719067	-	719049	3.118176	0.779544	719027	719067	41	NA	NA
4100	chrII	721140	721199	-	721178	2.923291	1.169317	721145	721189	45	NA	NA
4101	chrII	722385	722425	-	722403	2.533518	0.584658	722394	722425	32	NA	NA
4103	chrII	722775	722905	-	722853	23.776103	5.067039	722822	722872	51	NA	NA
4104	chrII	722983	723076	-	723027	4.092608	1.559089	722988	723030	43	NA	NA
4106	chrII	723915	724146	-	724043	20.268151	3.50795	723941	724109	169	NA	YBR254C
4108	chrII	726744	726911	-	726911	10.523847	2.338633	726774	726911	138	NA	YBR255C-A
4111	chrII	727719	727843	-	727737	84.38568	30.597119	727736	727806	71	NA	YBR256C
4112	chrII	727946	728033	-	727947	146.944125	66.845936	727947	727995	49	NA	YBR256C
4120	chrII	733058	733079	-	733078	2.143747	0.974431	733075	733078	4	NA	YBR260C
4121	chrII	733421	733722	-	733421	17.149972	2.143747	733421	733719	299	NA	YBR260C
4122	chrII	733808	733944	-	733851	16.955089	6.821014	733826	733941	116	NA	YBR260C
4123	chrII	734033	734204	-	734111	17.539744	5.067039	734059	734186	128	NA	YBR260C
4124	chrII	734244	734326	-	734320	7.405669	1.948861	734253	734320	68	NA	YBR260C
4125	chrII	734383	734511	-	734429	6.236353	0.974431	734406	734488	83	NA	YBR260C
4127	chrII	735103	735464	-	735140	142.071958	12.082939	735109	735372	264	NA	YBR261C
4131	chrII	737969	738030	-	737971	3.313063	1.364203	737969	738030	62	NA	YBR264C
4137	chrII	743139	743207	-	743166	1.753974	0.389772	743139	743207	69	NA	YBR270C
4138	chrII	743731	743763	-	743731	1.169316	0.389772	743731	743763	33	NA	YBR270C
4139	chrII	743927	743974	-	743948	1.364202	0.584658	743927	743974	48	NA	YBR270C
4140	chrII	744044	744057	-	744053	2.143746	0.779544	744052	744057	6	NA	YBR270C
4141	chrII	744186	744188	-	744186	1.559088	0.584658	744186	744188	3	NA	YBR270C
4144	chrII	746463	746573	-	746537	11.693162	1.559089	746505	746571	67	NA	YBR272C
4145	chrII	746752	746828	-	746776	6.431239	1.559089	746753	746827	75	NA	YBR272C
4147	chrII	746959	746972	-	746960	4.287494	3.50795	746960	746961	2	NA	YBR272C
4148	chrII	747010	747140	-	747091	4.287492	0.584658	747026	747132	107	NA	YBR272C
4149	chrII	747233	747256	-	747234	3.507949	1.364203	747234	747256	23	NA	YBR272C
4150	chrII	747387	747569	-	747425	12.277821	2.533519	747425	747529	105	NA	YBR272C
4152	chrII	747615	747708	-	747681	5.261922	0.779544	747625	747702	78	NA	YBR272C
4156	chrII	748312	748706	-	748493	65.481723	6.431242	748375	748591	217	NA	YBR273C
4159	chrII	748772	749310	-	749068	157.078183	9.354533	748876	749297	422	NA	YBR273C
4162	chrII	751463	751615	-	751595	10.328961	2.143747	751463	751599	137	NA	YBR275C
4163	chrII	751706	751791	-	751791	11.693165	7.405672	751782	751791	10	NA	YBR275C
4164	chrII	751833	751981	-	751918	8.964759	2.338633	751875	751925	51	NA	YBR275C
4166	chrII	752343	752372	-	752344	2.338633	1.753975	752343	752344	2	NA	YBR275C
4167	chrII	752469	752500	-	752470	1.169316	0.389772	752469	752500	32	NA	YBR275C
4168	chrII	752582	752692	-	752639	4.287493	0.974431	752606	752668	63	NA	YBR275C
4169	chrII	752775	752805	-	752796	1.364202	0.584658	752775	752805	31	NA	YBR275C
4170	chrII	753270	753327	-	753304	1.94886	0.779544	753286	753319	34	NA	YBR275C
4172	chrII	754221	754235	-	754234	1.559088	0.779544	754221	754235	15	NA	YBR275C
4173	chrII	755046	755086	-	755072	2.923291	1.753975	755059	755072	14	NA	YBR275C
4174	chrII	755504	755569	-	755521	1.559088	0.389772	755504	755569	66	NA	YBR275C
4177	chrII	756389	756450	-	756402	3.897721	1.364203	756401	756450	50	NA	YBR275C
4178	chrII	756624	756729	-	756660	3.507948	0.779544	756633	756714	82	NA	YBR275C
4179	chrII	756900	756921	-	756921	3.118178	2.728406	756918	756921	4	NA	YBR275C
4181	chrII	757957	757959	-	757958	1.169316	0.584658	757957	757959	3	NA	YBR276C
4183	chrII	758092	758212	-	758189	7.210783	1.364203	758113	758189	77	NA	YBR276C
4184	chrII	758448	758450	-	758448	3.313064	1.559089	758448	758449	2	NA	YBR276C
4185	chrII	758684	758776	-	758707	3.89772	0.779544	758705	758750	46	NA	YBR276C
4186	chrII	758830	758903	-	758859	2.143746	0.584658	758835	758903	69	NA	YBR276C
4187	chrII	759016	759106	-	759042	10.91362	1.559089	759041	759095	55	NA	YBR276C
4188	chrII	759267	759302	-	759284	7.990329	3.50795	759279	759301	23	NA	YBR276C
4189	chrII	759485	759607	-	759549	24.360759	7.0159	759507	759552	46	NA	YBR276C
4191	chrII	759665	759836	-	759781	16.955087	7.405672	759667	759782	116	NA	YBR276C
4192	chrII	759873	760031	-	759938	3.702834	0.584658	759887	760013	127	NA	YBR276C
4195	chrII	763163	763245	-	763163	2.143747	0.974431	763163	763225	63	NA	YBR280C
4196	chrII	763364	763370	-	763370	4.287493	2.533519	763365	763370	6	NA	YBR280C
4197	chrII	763575	763594	-	763582	5.067038	3.118178	763576	763594	19	NA	YBR280C
4198	chrII	763668	763761	-	763720	6.626125	0.974431	763677	763759	83	NA	YBR280C
4199	chrII	763797	763847	-	763824	6.626126	1.169317	763801	763831	31	NA	YBR280C
4201	chrII	764053	764215	-	764054	8.185215	3.50795	764053	764185	133	NA	YBR280C
4203	chrII	764278	764402	-	764337	18.709062	6.041469	764329	764354	26	NA	YBR280C
4207	chrII	765519	765552	-	765519	1.559088	0.779544	765519	765552	34	NA	YBR281C
4208	chrII	765626	765714	-	765644	15.201114	1.948861	765644	765712	69	NA	YBR281C
4209	chrII	765890	765993	-	765958	6.821012	2.533519	765911	765964	54	NA	YBR281C
4211	chrII	766398	766472	-	766439	5.067037	0.974431	766427	766466	40	NA	YBR281C
4212	chrII	766601	766700	-	766669	9.159645	3.313064	766638	766693	56	NA	YBR281C
4213	chrII	766782	766865	-	766794	3.507949	1.169317	766793	766855	63	NA	YBR281C
4214	chrII	767076	767219	-	767186	2.533518	0.389772	767091	767202	112	NA	YBR281C
