cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
3856	chrII	631490	631491	-	631491	1.241616	0.931212	631490	631491	2	NA	NA
3858	chrII	632321	632354	-	632336	2.793636	1.241616	632321	632354	34	NA	YBR204C
3859	chrII	632478	632532	-	632510	9.001715	3.414443	632480	632526	47	NA	YBR204C
3860	chrII	632628	632652	-	632628	1.55202	0.620808	632628	632652	25	NA	YBR204C
3867	chrII	637110	637335	-	637257	13.036967	2.483231	637170	637279	110	NA	YBR208C
3868	chrII	637496	637512	-	637511	2.172828	0.620808	637496	637512	17	NA	YBR208C
3872	chrII	638398	638427	-	638398	1.55202	0.620808	638398	638427	30	NA	YBR208C
3873	chrII	638531	638690	-	638594	10.553736	1.241616	638545	638685	141	NA	YBR208C
3875	chrII	638906	638972	-	638906	7.449695	1.862423	638906	638955	50	NA	YBR208C
3876	chrII	639146	639229	-	639210	5.587272	1.241616	639146	639226	81	NA	YBR208C
3878	chrII	639641	639681	-	639641	2.172828	0.620808	639641	639681	41	NA	YBR208C
3879	chrII	639879	639987	-	639939	50.285435	17.693022	639892	639947	56	NA	YBR208C
3880	chrII	640446	640506	-	640506	6.518483	3.414443	640460	640506	47	NA	YBR208C
3882	chrII	640758	640762	-	640760	1.241616	0.620808	640758	640762	5	NA	YBR208C
3883	chrII	640907	640965	-	640907	2.172828	0.620808	640907	640965	59	NA	YBR208C
3884	chrII	641154	641168	-	641163	2.172828	0.620808	641154	641168	15	NA	YBR208C
3885	chrII	641585	641603	-	641603	8.380905	4.966462	641601	641603	3	NA	YBR208C
3886	chrII	641916	641991	-	641943	16.451409	6.828886	641937	641946	10	NA	YBR208C
3891	chrII	644175	644228	-	644199	1.241616	0.620808	644175	644228	54	NA	NA
3892	chrII	644703	644774	-	644716	2.172828	0.620808	644703	644774	72	NA	NA
3893	chrII	644806	644831	-	644827	1.862424	0.931212	644806	644831	26	NA	NA
3894	chrII	644964	645052	-	645002	94.052384	30.419582	644986	645010	25	NA	NA
3895	chrII	646649	646699	-	646688	2.172828	0.620808	646649	646699	51	NA	YBR211C
3896	chrII	646741	646918	-	646918	5.276868	0.620808	646762	646918	157	NA	YBR211C
3897	chrII	646994	647030	-	647018	2.483231	1.862423	646994	647030	37	NA	YBR211C
3901	chrII	650033	650073	-	650055	7.760099	2.483231	650047	650068	22	NA	NA
3902	chrII	650652	650652	-	650652	1.241616	1.241616	650652	650652	1	NA	NA
3903	chrII	651048	651145	-	651050	29.798777	10.553733	651050	651143	94	NA	NA
3905	chrII	651484	651515	-	651495	3.10404	0.931212	651486	651515	30	NA	NA
3906	chrII	652680	652750	-	652706	2.793636	0.931212	652680	652750	71	NA	NA
3907	chrII	652827	652844	-	652827	2.483232	1.241616	652827	652844	18	NA	NA
3908	chrII	653423	653463	-	653423	1.55202	0.620808	653423	653463	41	NA	NA
3909	chrII	653502	653586	-	653535	8.070503	2.172827	653516	653573	58	NA	NA
3910	chrII	655774	655789	-	655774	1.241616	0.620808	655774	655789	16	NA	YBR216C
3911	chrII	656010	656038	-	656010	1.241616	0.620808	656010	656038	29	NA	YBR216C
3912	chrII	656488	656563	-	656491	2.793636	0.620808	656488	656563	76	NA	YBR216C
3914	chrII	656744	656856	-	656770	7.449696	0.931212	656746	656828	83	NA	YBR216C
3915	chrII	656888	656904	-	656904	3.414443	2.483231	656888	656904	17	NA	YBR216C
3916	chrII	657017	657033	-	657030	5.897675	3.724847	657026	657032	7	NA	YBR216C
3917	chrII	657064	657165	-	657143	4.345655	2.172827	657091	657145	55	NA	YBR216C
3918	chrII	657243	657259	-	657246	3.414444	1.55202	657243	657247	5	NA	YBR216C
3920	chrII	657480	657526	-	657480	6.208079	2.793635	657480	657508	29	NA	YBR216C
3924	chrII	658873	658926	-	658889	4.966463	2.483231	658873	658919	47	NA	YBR218C
3926	chrII	659192	659632	-	659405	82.87785	14.588983	659277	659564	288	NA	YBR218C
3927	chrII	659720	659826	-	659756	4.65606	0.620808	659737	659813	77	NA	YBR218C
3928	chrII	659860	659860	-	659860	4.966462	4.966462	659860	659860	1	NA	YBR218C
3929	chrII	660013	660054	-	660036	2.483232	0.931212	660013	660054	42	NA	YBR218C
3930	chrII	660115	660275	-	660172	4.65606	0.620808	660143	660265	123	NA	YBR218C
3932	chrII	660748	660748	-	660748	1.862423	1.862423	660748	660748	1	NA	YBR218C
3933	chrII	660923	660971	-	660932	8.380906	3.724847	660930	660934	5	NA	YBR218C
3934	chrII	661049	661261	-	661109	11.484948	1.241616	661051	661206	156	NA	YBR218C
3936	chrII	661355	661377	-	661374	1.241616	0.620808	661355	661377	23	NA	YBR218C
3937	chrII	661411	661610	-	661592	18.003431	2.483231	661446	661592	147	NA	YBR218C
3941	chrII	663114	663190	-	663138	4.035252	1.241616	663119	663173	55	NA	YBR219C
3946	chrII	664195	664249	-	664203	2.793636	1.55202	664195	664249	55	NA	YBR220C
3947	chrII	664511	664578	-	664530	3.10404	0.931212	664530	664560	31	NA	YBR220C
3951	chrII	665380	665798	-	665683	121.678342	25.142716	665557	665755	199	NA	YBR221C
3952	chrII	665911	665990	-	665929	12.726562	1.862423	665929	665990	62	NA	YBR221C
3953	chrII	666021	666167	-	666040	55.251897	33.834025	666039	666119	81	NA	YBR221C
3955	chrII	666794	666822	-	666822	1.241616	0.931212	666794	666822	29	NA	YBR222C
3956	chrII	666872	667106	-	667000	22.969895	2.172827	666900	667078	179	NA	YBR222C
3957	chrII	667145	667295	-	667189	31.971603	10.553733	667187	667217	31	NA	YBR222C
3958	chrII	667355	667430	-	667355	5.276867	3.104039	667355	667424	70	NA	YBR222C
3959	chrII	667565	668033	-	667620	66.426445	8.070501	667612	668019	408	NA	YBR222C
3960	chrII	668133	668159	-	668147	1.862424	0.931212	668133	668159	27	NA	YBR222C
3970	chrII	674074	674249	-	674225	6.518484	1.241616	674111	674229	119	NA	YBR227C
3971	chrII	674291	674297	-	674294	7.760098	4.345655	674292	674295	4	NA	YBR227C
3972	chrII	674457	674488	-	674457	4.656059	2.483231	674457	674480	24	NA	YBR227C
3974	chrII	674673	674915	-	674759	38.179685	7.760098	674723	674846	124	NA	YBR227C
3979	chrII	676235	676287	-	676235	2.172828	0.620808	676235	676287	53	NA	NA
3980	chrII	676444	676524	-	676444	4.345656	1.241616	676444	676514	71	NA	YBR229C
3981	chrII	676573	676714	-	676626	11.795351	3.414443	676598	676712	115	NA	YBR229C
3983	chrII	676917	676954	-	676954	2.483232	0.620808	676917	676954	38	NA	YBR229C
3984	chrII	677221	677299	-	677234	17.382621	6.518482	677231	677277	47	NA	YBR229C
3985	chrII	677415	677517	-	677427	4.345656	1.241616	677420	677498	79	NA	YBR229C
3986	chrII	677640	677658	-	677657	1.241616	0.620808	677640	677658	19	NA	YBR229C
3987	chrII	677728	677794	-	677794	3.10404	0.620808	677735	677794	60	NA	YBR229C
3990	chrII	678340	678387	-	678357	2.793636	1.241616	678340	678387	48	NA	YBR229C
3992	chrII	678790	678931	-	678873	9.622522	3.414443	678801	678874	74	NA	YBR229C
3993	chrII	678964	678988	-	678977	9.312118	6.518482	678972	678977	6	NA	YBR229C
3994	chrII	679022	679124	-	679104	13.657774	3.724847	679057	679123	67	NA	YBR229C
3997	chrII	679723	679969	-	679892	26.694741	1.862423	679794	679959	166	NA	YBR230C
4001	chrII	681101	681398	-	681102	7738.369263	1528.739211	681102	681374	273	NA	NA
4002	chrII	681447	681503	-	681448	3053.132771	1476.280952	681448	681499	52	NA	NA
4003	chrII	681541	681761	-	681550	2817.846619	410.043553	681549	681715	167	NA	NA
4004	chrII	681860	681979	-	681862	65471.011542	62292.165188	681862	681862	1	NA	NA
4007	chrII	682673	682686	-	682674	5.58727	4.966462	682674	682674	1	NA	YBR231C
4008	chrII	682909	683045	-	683017	25.453125	5.276866	682940	683041	102	NA	YBR231C
4011	chrII	685720	686104	-	685997	92.810781	10.553733	685775	686036	262	NA	YBR234C
4012	chrII	686163	686265	-	686218	28.867566	4.345655	686196	686236	41	NA	YBR234C
4014	chrII	690518	690545	-	690518	6.518483	3.724847	690518	690536	19	NA	YBR236C
4015	chrII	690600	690787	-	690777	8.380908	1.55202	690607	690778	172	NA	YBR236C
4017	chrII	690978	691028	-	691028	3.724847	1.862423	690978	691028	51	NA	YBR236C
4018	chrII	691141	691197	-	691197	4.656059	2.483231	691144	691197	54	NA	YBR236C
4019	chrII	691370	691563	-	691475	19.245045	5.897674	691432	691507	76	NA	YBR236C
4023	chrII	694682	694737	-	694682	2.483232	0.931212	694682	694737	56	NA	NA
4024	chrII	694807	694895	-	694830	15.209794	2.793635	694825	694886	62	NA	NA
4025	chrII	694932	695034	-	694972	27.625951	5.276866	694955	695018	64	NA	NA
4026	chrII	695081	695187	-	695114	10.864139	1.862423	695095	695187	93	NA	YBR238C
4028	chrII	695534	695658	-	695625	18.93464	3.414443	695553	695626	74	NA	YBR238C
4030	chrII	696421	696472	-	696421	6.208079	4.035251	696421	696456	36	NA	YBR238C
4031	chrII	696733	696777	-	696733	4.656059	2.793635	696733	696766	34	NA	YBR238C
4034	chrII	698669	698695	-	698683	4.035251	2.483231	698678	698686	9	NA	YBR239C
4035	chrII	698881	698881	-	698881	2.483231	2.483231	698881	698881	1	NA	YBR239C
4036	chrII	699046	699065	-	699049	1.241616	0.620808	699046	699065	20	NA	YBR239C
4037	chrII	699568	699588	-	699587	2.172828	1.241616	699568	699588	21	NA	YBR239C
4038	chrII	699899	699922	-	699899	4.035251	1.862423	699899	699909	11	NA	YBR239C
4040	chrII	700818	700918	-	700880	7.139291	2.172827	700868	700905	38	NA	YBR240C
4041	chrII	700976	701092	-	701049	9.001715	2.172827	700999	701068	70	NA	YBR240C
4042	chrII	701449	701504	-	701482	19.555448	11.17454	701476	701493	18	NA	YBR240C
4043	chrII	701812	701840	-	701820	4.656059	3.104039	701820	701840	21	NA	YBR240C
4047	chrII	703057	703086	-	703057	1.55202	0.620808	703057	703086	30	NA	YBR241C
4048	chrII	703221	703259	-	703221	1.55202	0.310404	703221	703259	39	NA	YBR241C
4049	chrII	703335	703446	-	703380	6.828887	1.862423	703363	703440	78	NA	YBR241C
4050	chrII	703536	703551	-	703544	2.483232	1.241616	703536	703551	16	NA	YBR241C
4051	chrII	703695	703695	-	703695	1.862423	1.862423	703695	703695	1	NA	YBR241C
4052	chrII	703793	703954	-	703842	8.070504	1.241616	703824	703954	131	NA	YBR241C
4055	chrII	705786	705786	-	705786	2.172827	2.172827	705786	705786	1	NA	YBR243C
4056	chrII	705892	705978	-	705937	11.795351	2.172827	705898	705972	75	NA	YBR243C
4057	chrII	706123	706134	-	706130	5.587271	2.793635	706123	706132	10	NA	YBR243C
4065	chrII	708346	708574	-	708429	28.246762	1.862423	708361	708569	209	NA	YBR245C
4066	chrII	708626	708694	-	708653	27.005142	11.484944	708638	708671	34	NA	YBR245C
4068	chrII	708957	709361	-	709271	37.869283	5.897674	709052	709300	249	NA	YBR245C
4069	chrII	709396	709577	-	709472	18.313834	3.414443	709429	709484	56	NA	YBR245C
4071	chrII	709752	709796	-	709795	8.380907	4.345655	709768	709796	29	NA	YBR245C
4073	chrII	710048	710108	-	710048	4.035252	0.931212	710048	710082	35	NA	YBR245C
4074	chrII	710483	710495	-	710493	2.483232	1.241616	710483	710495	13	NA	YBR245C
4076	chrII	710696	710759	-	710729	2.172828	0.620808	710696	710759	64	NA	YBR245C
4077	chrII	710869	710932	-	710869	10.24333	4.656059	710869	710919	51	NA	YBR245C
4078	chrII	711087	711160	-	711158	5.897676	1.55202	711087	711158	72	NA	YBR245C
4079	chrII	711379	711470	-	711383	698.40878	292.710878	711379	711402	24	NA	YBR245C
4080	chrII	713268	713285	-	713268	1.55202	1.241616	713268	713285	18	NA	YBR247C
4081	chrII	713411	713413	-	713413	1.241616	0.620808	713411	713413	3	NA	YBR247C
4082	chrII	713753	713881	-	713848	7.449695	2.483231	713755	713866	112	NA	YBR247C
4084	chrII	714065	714169	-	714100	4.65606	0.620808	714067	714157	91	NA	YBR247C
4085	chrII	714202	714260	-	714232	5.897676	1.55202	714202	714260	59	NA	YBR247C
4088	chrII	715070	715141	-	715139	6.518484	1.55202	715097	715141	45	NA	YBR248C
4089	chrII	715319	715477	-	715471	24.211509	4.656059	715335	715472	138	NA	YBR248C
4090	chrII	715637	715712	-	715709	17.693024	4.345655	715649	715709	61	NA	YBR248C
4091	chrII	715937	715997	-	715971	3.10404	0.620808	715938	715993	56	NA	YBR248C
4092	chrII	716164	716375	-	716184	8.070504	0.931212	716184	716360	177	NA	YBR248C
4094	chrII	717076	717388	-	717318	63.632806	10.243329	717153	717318	166	NA	YBR249C
4095	chrII	717418	717488	-	717418	6.518484	1.55202	717418	717487	70	NA	YBR249C
4096	chrII	717585	717983	-	717836	70.15129	6.208078	717639	717970	332	NA	YBR249C
4100	chrII	721145	721206	-	721167	10.243329	2.172827	721149	721191	43	NA	NA
4101	chrII	722403	722469	-	722425	3.724848	0.931212	722407	722448	42	NA	NA
4102	chrII	722664	722703	-	722664	1.241616	0.310404	722664	722703	40	NA	NA
4103	chrII	722761	722901	-	722853	31.971605	7.13929	722810	722865	56	NA	NA
4104	chrII	722991	723042	-	723027	5.587272	1.241616	722991	723030	40	NA	NA
4105	chrII	723561	723596	-	723561	2.172828	0.931212	723561	723596	36	NA	NA
4106	chrII	724023	724116	-	724044	6.518484	1.55202	724023	724093	71	NA	YBR254C
4108	chrII	726881	726921	-	726890	5.897674	1.862423	726884	726912	29	NA	YBR255C-A
4111	chrII	727708	727843	-	727737	34.454835	13.036964	727737	727799	63	NA	YBR256C
4112	chrII	727928	728030	-	727947	46.560587	20.486657	727947	727997	51	NA	YBR256C
4116	chrII	729912	729987	-	729951	11.484946	3.104039	729935	729976	42	NA	YBR258C
4119	chrII	732804	732804	-	732804	1.862423	1.862423	732804	732804	1	NA	YBR260C
4120	chrII	733062	733090	-	733078	2.793636	1.241616	733062	733090	29	NA	YBR260C
4121	chrII	733421	733457	-	733421	4.656059	1.862423	733421	733428	8	NA	YBR260C
4122	chrII	733808	733889	-	733851	8.69131	5.897674	733814	733851	38	NA	YBR260C
4123	chrII	734063	734112	-	734099	3.10404	0.620808	734079	734111	33	NA	YBR260C
4125	chrII	734413	734429	-	734429	2.483232	1.241616	734413	734429	17	NA	YBR260C
4128	chrII	735304	735488	-	735313	31.040394	5.897674	735304	735474	171	NA	YBR261C
4131	chrII	737919	737972	-	737927	3.10404	0.931212	737926	737971	46	NA	YBR264C
4132	chrII	738030	738277	-	738081	19.555451	4.345655	738081	738253	173	NA	YBR264C
4137	chrII	743141	743207	-	743174	3.414444	0.620808	743153	743207	55	NA	YBR270C
4139	chrII	743850	743900	-	743900	1.862424	0.620808	743850	743900	51	NA	YBR270C
4140	chrII	744023	744065	-	744052	2.483232	1.241616	744023	744065	43	NA	YBR270C
4141	chrII	744158	744193	-	744187	1.241616	0.620808	744158	744193	36	NA	YBR270C
4144	chrII	746536	746573	-	746537	4.345656	0.620808	746537	746571	35	NA	YBR272C
4146	chrII	746825	746828	-	746827	2.172828	0.931212	746825	746828	4	NA	YBR272C
4151	chrII	747352	747548	-	747506	12.105756	1.55202	747363	747506	144	NA	YBR272C
4155	chrII	748407	748422	-	748407	1.55202	1.241616	748407	748422	16	NA	YBR273C
4157	chrII	748587	748611	-	748587	3.724848	1.55202	748587	748589	3	NA	YBR273C
4158	chrII	748706	748736	-	748731	1.55202	0.931212	748706	748736	31	NA	YBR273C
4159	chrII	748800	749298	-	749068	82.877855	3.724847	748882	749261	380	NA	YBR273C
4161	chrII	751463	751503	-	751477	6.208078	2.172827	751463	751503	41	NA	YBR275C
4162	chrII	751533	751636	-	751595	9.001714	3.104039	751559	751598	40	NA	YBR275C
4163	chrII	751781	751792	-	751791	13.347368	8.691309	751789	751791	3	NA	YBR275C
4164	chrII	751833	751924	-	751918	17.693025	4.345655	751860	751919	60	NA	YBR275C
4165	chrII	752037	752071	-	752071	3.10404	1.241616	752037	752071	35	NA	YBR275C
4166	chrII	752255	752358	-	752344	7.760099	1.862423	752262	752344	83	NA	YBR275C
4168	chrII	752621	752744	-	752665	5.587272	1.241616	752621	752733	113	NA	YBR275C
4169	chrII	752802	752837	-	752826	2.172828	0.931212	752802	752837	36	NA	YBR275C
4171	chrII	753812	753822	-	753812	1.55202	0.620808	753812	753822	11	NA	YBR275C
4172	chrII	754209	754256	-	754233	3.10404	0.931212	754222	754254	33	NA	YBR275C
4173	chrII	755071	755072	-	755071	3.10404	1.55202	755071	755072	2	NA	YBR275C
4174	chrII	755503	755543	-	755543	2.793636	0.931212	755503	755543	41	NA	YBR275C
4175	chrII	755818	755846	-	755818	1.55202	0.310404	755818	755846	29	NA	YBR275C
4176	chrII	756013	756023	-	756023	1.241616	0.931212	756013	756023	11	NA	YBR275C
4179	chrII	756912	756934	-	756921	2.483231	1.862423	756912	756934	23	NA	YBR275C
4182	chrII	758017	758050	-	758024	1.862424	0.620808	758017	758050	34	NA	YBR276C
4183	chrII	758136	758210	-	758188	2.793636	0.931212	758136	758210	75	NA	YBR276C
4184	chrII	758448	758449	-	758449	5.276866	2.793635	758448	758449	2	NA	YBR276C
4185	chrII	758707	758707	-	758707	1.55202	1.55202	758707	758707	1	NA	YBR276C
4187	chrII	759032	759058	-	759042	3.10404	0.931212	759041	759052	12	NA	YBR276C
4188	chrII	759267	759311	-	759284	5.897675	2.172827	759269	759303	35	NA	YBR276C
4189	chrII	759487	759592	-	759549	12.726562	3.724847	759508	759549	42	NA	YBR276C
4190	chrII	759667	759695	-	759667	1.55202	0.620808	759667	759695	29	NA	YBR276C
4191	chrII	759749	759784	-	759781	6.518483	3.414443	759763	759781	19	NA	YBR276C
4195	chrII	763163	763178	-	763163	1.55202	0.931212	763163	763178	16	NA	YBR280C
4196	chrII	763322	763371	-	763370	5.276867	2.172827	763343	763370	28	NA	YBR280C
4197	chrII	763562	763588	-	763582	3.10404	1.55202	763562	763583	22	NA	YBR280C
4198	chrII	763678	763750	-	763720	4.035252	0.931212	763694	763736	43	NA	YBR280C
4200	chrII	763799	764004	-	763991	22.65949	4.345655	763828	763996	169	NA	YBR280C
4202	chrII	764123	764199	-	764176	6.518484	1.241616	764153	764185	33	NA	YBR280C
4203	chrII	764330	764371	-	764335	4.345656	0.931212	764332	764354	23	NA	YBR280C
4206	chrII	765326	765403	-	765360	3.10404	0.620808	765328	765403	76	NA	YBR281C
4208	chrII	765596	765731	-	765644	14.588987	1.862423	765608	765712	105	NA	YBR281C
4209	chrII	765892	765964	-	765939	4.966464	0.931212	765911	765963	53	NA	YBR281C
4210	chrII	766138	766139	-	766139	1.55202	0.931212	766138	766139	2	NA	YBR281C
4211	chrII	766436	766437	-	766437	1.55202	1.241616	766436	766437	2	NA	YBR281C
4212	chrII	766669	766700	-	766669	4.656059	1.862423	766669	766700	32	NA	YBR281C
4214	chrII	767156	767358	-	767191	9.31212	0.620808	767191	767311	121	NA	YBR281C
4216	chrII	767404	767427	-	767411	2.483232	0.620808	767404	767427	24	NA	YBR281C
4218	chrII	768647	768700	-	768653	3.10404	0.931212	768650	768700	51	NA	NA
4219	chrII	769021	769241	-	769082	13.036968	1.241616	769044	769197	154	NA	YBR283C
4221	chrII	769538	769587	-	769538	20.486659	13.657772	769538	769580	43	NA	YBR283C
4222	chrII	769690	770083	-	769895	41.904535	4.345655	769748	770000	253	NA	YBR283C
4223	chrII	770116	770260	-	770143	19.555449	4.035251	770121	770223	103	NA	YBR283C
4224	chrII	770295	770321	-	770297	10.864136	8.070501	770296	770297	2	NA	YBR283C
4228	chrII	773590	773640	-	773604	2.172828	0.620808	773590	773640	51	NA	NA
4230	chrII	774262	774305	-	774272	1.862424	0.620808	774262	774305	44	NA	NA
4231	chrII	774394	774529	-	774443	39.731703	12.72656	774433	774501	69	NA	NA
4232	chrII	776199	776214	-	776211	5.58727	2.793635	776202	776211	10	NA	NA
4233	chrII	778283	778288	-	778286	1.55202	0.620808	778283	778288	6	NA	YBR288C
4234	chrII	778469	778469	-	778469	1.55202	1.55202	778469	778469	1	NA	YBR288C
4235	chrII	778576	778675	-	778620	5.897676	0.931212	778577	778674	98	NA	YBR288C
4236	chrII	778852	778884	-	778852	1.55202	0.620808	778852	778884	33	NA	YBR288C
4237	chrII	779019	779022	-	779019	1.241616	0.931212	779019	779022	4	NA	YBR288C
4238	chrII	779198	779207	-	779206	1.862424	0.620808	779198	779207	10	NA	YBR288C
4240	chrII	782282	782345	-	782326	12.105754	6.828886	782311	782335	25	NA	NA
4241	chrII	783780	783847	-	783806	2.483232	1.241616	783780	783847	68	NA	YBR291C
4242	chrII	784008	784033	-	784027	3.10404	0.931212	784011	784027	17	NA	YBR291C
4243	chrII	784174	784344	-	784263	36.627666	7.760098	784234	784314	81	NA	YBR291C
4247	chrII	786109	786306	-	786290	13.968179	1.862423	786144	786295	152	NA	NA
4248	chrII	786625	786729	-	786677	13.657775	1.862423	786657	786696	40	NA	NA
4249	chrII	786798	786896	-	786870	188.415169	103.364499	786828	786876	49	NA	NA
4251	chrII	788721	788756	-	788750	1.862424	0.620808	788721	788756	36	NA	NA
4252	chrII	789823	789860	-	789845	3.10404	0.931212	789824	789847	24	NA	NA
4257	chrII	791051	791055	-	791055	1.241616	0.620808	791051	791055	5	NA	NA
4259	chrII	791842	791932	-	791901	14.899388	3.724847	791844	791910	67	NA	NA
4260	chrII	792016	792148	-	792067	63.3224	25.142716	792052	792068	17	NA	NA
4261	chrII	792185	792211	-	792202	22.969889	12.105752	792193	792202	10	NA	NA
4262	chrII	792543	792611	-	792560	69.840879	45.008566	792551	792589	39	NA	NA
4263	chrII	796847	796928	-	796907	2.483232	0.620808	796847	796928	82	NA	YBR296C
4264	chrII	797121	797198	-	797153	9.001716	1.55202	797151	797194	44	NA	YBR296C
4266	chrII	797598	797599	-	797599	5.276866	4.966462	797599	797599	1	NA	YBR296C
4267	chrII	797735	798073	-	797904	73.876134	19.86585	797835	797957	123	NA	YBR296C
4268	chrII	798129	798270	-	798243	10.864139	2.483231	798150	798267	118	NA	YBR296C
4269	chrII	798312	798401	-	798370	11.174541	2.483231	798333	798370	38	NA	YBR296C
4275	chrII	799671	799762	-	799762	8.070503	2.172827	799674	799762	89	NA	NA
4277	chrII	799939	800098	-	799939	8.380908	0.931212	799939	800079	141	NA	NA
4279	chrII	800181	800234	-	800193	5.587272	0.931212	800181	800227	47	NA	YBR296C-A
4281	chrII	803116	803142	-	803116	1.241616	0.931212	803116	803142	27	NA	YBR298C
